timestamp,date,month,region,site_id,service_type,latency_ms,packet_loss_rate,jitter_ms,bandwidth_utilization,availability_percentage,quality_score
2026-06-11T18:00:00,2026-06-11,2026-06,Denpasar,SITE-0028,Voice,26.42,0.564,0.5,59.34,98.819,89.91
2026-06-11T06:00:00,2026-06-11,2026-06,Palembang,SITE-0029,Voice,36.99,0.401,6.21,55.75,99.026,86.72
2026-06-11T18:00:00,2026-06-11,2026-06,Balikpapan,SITE-0030,Enterprise VPN,16.09,1.045,4.4,64.72,98.715,85.47
2026-06-11T00:00:00,2026-06-11,2026-06,Jakarta,SITE-0031,Cloud Connectivity,42.47,0.269,10.56,69.14,98.626,83.27
2026-06-11T06:00:00,2026-06-11,2026-06,Bandung,SITE-0032,Enterprise VPN,36.65,0.0,13.28,72.83,98.064,83.29
2026-06-11T06:00:00,2026-06-11,2026-06,Surabaya,SITE-0033,Voice,36.37,0.0,13.68,62.3,99.623,85.93
2026-06-11T12:00:00,2026-06-11,2026-06,Medan,SITE-0034,Mobile Broadband,26.98,0.681,5.66,56.01,98.968,86.49
2026-06-11T06:00:00,2026-06-11,2026-06,Makassar,SITE-0035,Mobile Broadband,15.91,1.028,7.07,65.23,99.688,85.03
2026-06-11T06:00:00,2026-06-11,2026-06,Semarang,SITE-0036,Enterprise VPN,36.67,0.577,9.64,67.85,99.547,83.48
2026-06-11T06:00:00,2026-06-11,2026-06,Yogyakarta,SITE-0037,Cloud Connectivity,27.45,0.364,3.85,59.03,99.724,90.03
2026-06-11T12:00:00,2026-06-11,2026-06,Denpasar,SITE-0038,Enterprise VPN,33.22,0.34,4.76,58.29,99.03,88.68
2026-06-11T06:00:00,2026-06-11,2026-06,Palembang,SITE-0039,IPTV,31.48,0.862,9.89,60.96,99.849,82.0
2026-06-11T12:00:00,2026-06-11,2026-06,Balikpapan,SITE-0040,Voice,28.94,0.357,10.24,63.17,99.076,86.3
2026-06-11T12:00:00,2026-06-11,2026-06,Jakarta,SITE-0041,Cloud Connectivity,12.82,0.264,0.5,58.86,98.977,95.23
2026-06-11T00:00:00,2026-06-11,2026-06,Bandung,SITE-0042,Voice,18.43,0.203,9.59,67.04,99.271,89.79
2026-06-11T12:00:00,2026-06-11,2026-06,Surabaya,SITE-0043,Cloud Connectivity,35.76,0.024,1.46,67.46,98.237,90.27
2026-06-11T18:00:00,2026-06-11,2026-06,Medan,SITE-0044,Cloud Connectivity,15.43,0.486,11.32,66.39,99.581,87.11
2026-06-11T06:00:00,2026-06-11,2026-06,Makassar,SITE-0045,Fiber Internet,34.39,0.915,4.8,51.05,98.879,83.48
2026-06-11T00:00:00,2026-06-11,2026-06,Semarang,SITE-0046,Cloud Connectivity,29.83,0.266,4.77,56.16,99.001,89.88
2026-06-11T12:00:00,2026-06-11,2026-06,Yogyakarta,SITE-0047,Mobile Broadband,27.46,0.124,6.46,61.64,99.223,90.51
2026-06-11T12:00:00,2026-06-11,2026-06,Denpasar,SITE-0048,Voice,30.83,0.0,3.25,67.27,98.806,92.08
2026-06-11T12:00:00,2026-06-11,2026-06,Palembang,SITE-0049,IPTV,33.93,0.096,3.89,56.41,99.529,90.98
2026-06-11T18:00:00,2026-06-11,2026-06,Balikpapan,SITE-0050,Cloud Connectivity,13.6,0.044,1.13,56.9,98.144,94.01
2026-06-18T12:00:00,2026-06-18,2026-06,Jakarta,SITE-0001,IPTV,18.09,0.0,11.35,46.67,99.409,90.5
2026-06-18T18:00:00,2026-06-18,2026-06,Bandung,SITE-0002,Mobile Broadband,21.77,0.44,1.49,66.58,99.664,91.74
2026-06-18T18:00:00,2026-06-18,2026-06,Surabaya,SITE-0003,Fiber Internet,20.87,0.0,8.21,63.09,99.24,91.73
2026-06-18T12:00:00,2026-06-18,2026-06,Medan,SITE-0004,IPTV,22.48,0.262,4.61,57.95,99.99,91.32
2026-06-18T06:00:00,2026-06-18,2026-06,Makassar,SITE-0005,Fiber Internet,24.93,0.066,14.46,72.35,98.794,86.41
2026-06-18T18:00:00,2026-06-18,2026-06,Semarang,SITE-0006,Cloud Connectivity,30.97,0.364,1.59,68.82,99.564,90.64
2026-06-18T06:00:00,2026-06-18,2026-06,Yogyakarta,SITE-0007,IPTV,39.87,0.13,4.23,54.47,98.669,88.46
2026-06-18T00:00:00,2026-06-18,2026-06,Denpasar,SITE-0008,Fiber Internet,38.43,0.218,8.79,50.78,99.846,86.51
2026-06-18T12:00:00,2026-06-18,2026-06,Palembang,SITE-0009,IPTV,33.5,0.298,0.5,58.41,98.41,89.54
2026-06-18T06:00:00,2026-06-18,2026-06,Balikpapan,SITE-0010,Cloud Connectivity,22.94,0.0,8.52,52.7,98.786,90.54
2026-06-18T00:00:00,2026-06-18,2026-06,Jakarta,SITE-0011,Cloud Connectivity,38.71,0.24,3.87,60.3,98.481,87.42
2026-06-18T00:00:00,2026-06-18,2026-06,Bandung,SITE-0012,Fiber Internet,14.99,0.391,6.15,67.38,98.889,90.46
2026-06-18T06:00:00,2026-06-18,2026-06,Surabaya,SITE-0013,Mobile Broadband,47.2,0.288,5.53,72.08,99.408,86.16
2026-06-18T00:00:00,2026-06-18,2026-06,Medan,SITE-0014,Voice,37.66,0.312,6.04,58.24,98.853,86.96
2026-06-18T00:00:00,2026-06-18,2026-06,Makassar,SITE-0015,Mobile Broadband,11.68,0.631,9.45,61.18,98.745,86.89
2026-06-18T12:00:00,2026-06-18,2026-06,Semarang,SITE-0016,Enterprise VPN,24.38,0.477,6.66,72.39,99.536,88.13
2026-06-18T12:00:00,2026-06-18,2026-06,Yogyakarta,SITE-0017,IPTV,26.72,0.119,5.68,51.88,99.008,91.12
2026-06-18T06:00:00,2026-06-18,2026-06,Denpasar,SITE-0018,Cloud Connectivity,23.67,0.093,6.3,65.04,99.417,91.53
2026-06-18T00:00:00,2026-06-18,2026-06,Palembang,SITE-0019,Enterprise VPN,31.58,0.0,2.13,55.35,97.827,89.62
2026-06-18T12:00:00,2026-06-18,2026-06,Balikpapan,SITE-0020,Mobile Broadband,23.63,0.159,4.04,81.58,98.545,87.93
2026-06-18T12:00:00,2026-06-18,2026-06,Jakarta,SITE-0021,Enterprise VPN,23.64,0.473,8.73,50.67,99.859,87.16
2026-06-18T18:00:00,2026-06-18,2026-06,Bandung,SITE-0022,Mobile Broadband,35.52,0.44,6.2,55.19,99.646,86.68
2026-06-18T00:00:00,2026-06-18,2026-06,Surabaya,SITE-0023,Cloud Connectivity,31.0,0.72,5.0,58.94,99.161,85.91
2026-06-18T12:00:00,2026-06-18,2026-06,Medan,SITE-0024,Voice,10.17,0.436,8.15,72.82,99.531,90.19
2026-06-18T12:00:00,2026-06-18,2026-06,Makassar,SITE-0025,IPTV,21.78,1.165,2.79,53.93,99.627,85.23
2026-06-18T00:00:00,2026-06-18,2026-06,Semarang,SITE-0026,Enterprise VPN,26.18,1.157,11.16,57.9,98.78,79.24
2026-06-18T06:00:00,2026-06-18,2026-06,Yogyakarta,SITE-0027,IPTV,8.68,0.8,0.5,54.36,99.99,91.76
2026-06-18T18:00:00,2026-06-18,2026-06,Denpasar,SITE-0028,Voice,33.82,0.0,4.49,47.42,99.678,91.44
2026-06-18T12:00:00,2026-06-18,2026-06,Palembang,SITE-0029,Voice,44.33,0.048,4.51,57.59,99.99,89.16
2026-06-18T12:00:00,2026-06-18,2026-06,Balikpapan,SITE-0030,Enterprise VPN,59.3,0.03,12.38,72.78,99.06,82.28
2026-06-18T12:00:00,2026-06-18,2026-06,Jakarta,SITE-0031,Cloud Connectivity,20.41,0.091,6.46,63.33,99.09,92.05
2026-06-18T18:00:00,2026-06-18,2026-06,Bandung,SITE-0032,Enterprise VPN,21.96,1.373,3.69,69.09,99.679,83.03
2026-06-18T06:00:00,2026-06-18,2026-06,Surabaya,SITE-0033,Voice,37.03,0.225,1.95,77.06,99.375,89.54
2026-06-18T00:00:00,2026-06-18,2026-06,Medan,SITE-0034,Mobile Broadband,38.31,1.056,1.25,58.38,99.754,83.97
2026-06-18T00:00:00,2026-06-18,2026-06,Makassar,SITE-0035,Mobile Broadband,39.56,0.152,1.83,56.38,98.894,90.34
2026-06-18T06:00:00,2026-06-18,2026-06,Semarang,SITE-0036,Enterprise VPN,36.03,0.316,8.87,66.8,99.09,86.11
2026-06-18T00:00:00,2026-06-18,2026-06,Yogyakarta,SITE-0037,Cloud Connectivity,45.78,0.707,0.5,55.75,97.892,82.5
2026-06-18T18:00:00,2026-06-18,2026-06,Denpasar,SITE-0038,Enterprise VPN,28.09,0.956,6.62,60.41,99.945,83.65
2026-06-18T12:00:00,2026-06-18,2026-06,Palembang,SITE-0039,IPTV,48.36,0.605,7.26,56.95,99.569,82.47
2026-06-18T12:00:00,2026-06-18,2026-06,Balikpapan,SITE-0040,Voice,30.92,0.852,0.5,64.94,98.115,84.69
2026-06-18T18:00:00,2026-06-18,2026-06,Jakarta,SITE-0041,Cloud Connectivity,25.03,0.579,5.98,49.51,98.952,87.43
2026-06-18T12:00:00,2026-06-18,2026-06,Bandung,SITE-0042,Voice,17.53,0.173,8.01,61.72,98.377,89.19
2026-06-18T06:00:00,2026-06-18,2026-06,Surabaya,SITE-0043,Cloud Connectivity,15.55,0.0,5.17,45.61,99.379,94.36
2026-06-18T00:00:00,2026-06-18,2026-06,Medan,SITE-0044,Cloud Connectivity,30.18,0.127,0.5,61.16,98.945,93.11
2026-06-18T12:00:00,2026-06-18,2026-06,Makassar,SITE-0045,Fiber Internet,35.37,0.137,7.62,46.75,99.983,88.35
2026-06-18T00:00:00,2026-06-18,2026-06,Semarang,SITE-0046,Cloud Connectivity,17.32,0.0,5.66,67.37,99.612,93.77
2026-06-18T12:00:00,2026-06-18,2026-06,Yogyakarta,SITE-0047,Mobile Broadband,24.04,0.725,3.48,56.71,99.791,87.96
2026-06-18T12:00:00,2026-06-18,2026-06,Denpasar,SITE-0048,Voice,30.15,0.46,9.69,80.04,99.305,83.3
2026-06-18T12:00:00,2026-06-18,2026-06,Palembang,SITE-0049,IPTV,49.29,0.623,5.55,53.0,98.513,81.63
2026-06-18T00:00:00,2026-06-18,2026-06,Balikpapan,SITE-0050,Cloud Connectivity,40.09,0.357,2.18,67.09,99.89,88.73
2026-06-25T12:00:00,2026-06-25,2026-06,Jakarta,SITE-0001,IPTV,39.25,0.964,0.69,68.93,98.708,83.97
2026-06-25T12:00:00,2026-06-25,2026-06,Bandung,SITE-0002,Mobile Broadband,25.82,0.166,0.5,62.73,98.878,93.38
2026-06-25T12:00:00,2026-06-25,2026-06,Surabaya,SITE-0003,Fiber Internet,11.31,0.233,7.39,60.76,98.372,90.15
2026-06-25T00:00:00,2026-06-25,2026-06,Medan,SITE-0004,IPTV,22.41,0.365,4.27,57.88,99.581,90.7
2026-06-25T12:00:00,2026-06-25,2026-06,Makassar,SITE-0005,Fiber Internet,22.33,0.44,10.52,49.01,97.843,83.21
2026-06-25T00:00:00,2026-06-25,2026-06,Semarang,SITE-0006,Cloud Connectivity,15.31,0.466,7.39,55.85,98.483,87.9
2026-06-25T12:00:00,2026-06-25,2026-06,Yogyakarta,SITE-0007,IPTV,5.0,0.425,12.67,65.29,98.958,88.61
2026-06-25T12:00:00,2026-06-25,2026-06,Denpasar,SITE-0008,Fiber Internet,36.78,0.321,9.33,59.7,98.513,84.22
2026-06-25T12:00:00,2026-06-25,2026-06,Palembang,SITE-0009,IPTV,33.18,0.0,1.97,76.38,99.99,92.32
2026-06-25T18:00:00,2026-06-25,2026-06,Balikpapan,SITE-0010,Cloud Connectivity,9.76,0.023,4.51,71.13,98.783,94.93
2026-06-25T06:00:00,2026-06-25,2026-06,Jakarta,SITE-0011,Cloud Connectivity,12.02,0.638,8.24,63.38,98.6,87.0
2026-06-25T18:00:00,2026-06-25,2026-06,Bandung,SITE-0012,Fiber Internet,30.12,0.8,0.5,62.62,99.616,87.91
2026-06-25T06:00:00,2026-06-25,2026-06,Surabaya,SITE-0013,Mobile Broadband,21.03,0.845,6.72,52.08,98.931,85.55
2026-06-25T12:00:00,2026-06-25,2026-06,Medan,SITE-0014,Voice,16.49,0.206,7.05,63.62,98.721,90.67
2026-06-25T00:00:00,2026-06-25,2026-06,Makassar,SITE-0015,Mobile Broadband,21.26,0.655,4.63,61.03,99.741,88.39
2026-06-25T00:00:00,2026-06-25,2026-06,Semarang,SITE-0016,Enterprise VPN,27.03,0.169,7.62,69.86,99.526,89.6
2026-06-25T18:00:00,2026-06-25,2026-06,Yogyakarta,SITE-0017,IPTV,21.43,0.671,7.52,73.14,99.183,86.64
2026-06-25T00:00:00,2026-06-25,2026-06,Denpasar,SITE-0018,Cloud Connectivity,48.13,0.203,1.79,74.07,98.116,86.08
2026-06-25T12:00:00,2026-06-25,2026-06,Palembang,SITE-0019,Enterprise VPN,20.98,0.677,6.76,52.58,98.49,85.56
2026-06-25T00:00:00,2026-06-25,2026-06,Balikpapan,SITE-0020,Mobile Broadband,49.14,0.245,8.08,58.74,98.481,83.19
2026-06-25T06:00:00,2026-06-25,2026-06,Jakarta,SITE-0021,Enterprise VPN,49.17,0.866,6.71,55.5,99.177,80.53
2026-06-25T12:00:00,2026-06-25,2026-06,Bandung,SITE-0022,Mobile Broadband,19.18,0.381,8.1,67.72,98.595,87.83
2026-06-25T06:00:00,2026-06-25,2026-06,Surabaya,SITE-0023,Cloud Connectivity,15.48,0.183,7.31,57.19,98.866,91.32
2026-06-25T00:00:00,2026-06-25,2026-06,Medan,SITE-0024,Voice,24.85,0.818,6.63,67.12,98.395,83.52
2026-06-25T18:00:00,2026-06-25,2026-06,Makassar,SITE-0025,IPTV,37.12,0.485,12.96,38.61,99.128,82.31
2026-06-25T18:00:00,2026-06-25,2026-06,Semarang,SITE-0026,Enterprise VPN,39.18,0.213,6.69,40.79,99.382,87.57
2026-06-25T12:00:00,2026-06-25,2026-06,Yogyakarta,SITE-0027,IPTV,25.33,0.731,8.53,59.8,99.686,84.9
2026-06-25T12:00:00,2026-06-25,2026-06,Denpasar,SITE-0028,Voice,25.64,0.41,12.13,75.14,99.154,85.37
2026-06-25T00:00:00,2026-06-25,2026-06,Palembang,SITE-0029,Voice,16.38,0.672,9.83,80.35,99.897,83.86
2026-06-25T06:00:00,2026-06-25,2026-06,Balikpapan,SITE-0030,Enterprise VPN,29.78,0.218,8.0,44.72,99.021,88.49
2026-06-25T06:00:00,2026-06-25,2026-06,Jakarta,SITE-0031,Cloud Connectivity,23.58,0.079,14.0,70.56,98.989,87.39
2026-06-25T18:00:00,2026-06-25,2026-06,Bandung,SITE-0032,Enterprise VPN,24.9,0.788,7.47,60.29,99.212,85.11
2026-06-25T18:00:00,2026-06-25,2026-06,Surabaya,SITE-0033,Voice,18.82,0.0,1.17,48.97,99.783,95.97
2026-06-25T18:00:00,2026-06-25,2026-06,Medan,SITE-0034,Mobile Broadband,44.56,0.451,6.1,52.8,99.74,85.02
2026-06-25T12:00:00,2026-06-25,2026-06,Makassar,SITE-0035,Mobile Broadband,48.42,0.162,4.93,64.68,98.178,84.81
2026-06-25T06:00:00,2026-06-25,2026-06,Semarang,SITE-0036,Enterprise VPN,20.66,0.237,9.28,66.62,99.97,89.28
2026-06-25T06:00:00,2026-06-25,2026-06,Yogyakarta,SITE-0037,Cloud Connectivity,25.24,0.186,7.18,57.31,99.268,90.02
2026-06-25T18:00:00,2026-06-25,2026-06,Denpasar,SITE-0038,Enterprise VPN,33.29,0.473,13.79,71.75,99.382,82.64
2026-06-25T18:00:00,2026-06-25,2026-06,Palembang,SITE-0039,IPTV,31.82,0.487,2.42,53.52,98.704,88.16
2026-06-25T00:00:00,2026-06-25,2026-06,Balikpapan,SITE-0040,Voice,27.74,0.492,4.78,61.85,98.091,85.72
2026-06-25T00:00:00,2026-06-25,2026-06,Jakarta,SITE-0041,Cloud Connectivity,18.82,0.379,2.72,73.59,99.373,92.09
2026-06-25T12:00:00,2026-06-25,2026-06,Bandung,SITE-0042,Voice,15.78,0.653,6.23,64.22,99.501,88.51
2026-06-25T00:00:00,2026-06-25,2026-06,Surabaya,SITE-0043,Cloud Connectivity,22.65,0.413,4.26,64.25,98.99,90.25
2026-06-25T06:00:00,2026-06-25,2026-06,Medan,SITE-0044,Cloud Connectivity,43.99,0.07,8.06,58.54,98.783,86.44
2026-06-25T12:00:00,2026-06-25,2026-06,Makassar,SITE-0045,Fiber Internet,18.98,0.949,7.04,47.28,99.381,85.12
2026-06-25T00:00:00,2026-06-25,2026-06,Semarang,SITE-0046,Cloud Connectivity,23.94,0.714,9.93,66.1,98.514,83.06
2026-06-25T00:00:00,2026-06-25,2026-06,Yogyakarta,SITE-0047,Mobile Broadband,34.62,0.396,2.05,71.98,99.99,89.47
2026-06-25T06:00:00,2026-06-25,2026-06,Denpasar,SITE-0048,Voice,21.71,0.583,0.5,67.23,99.617,91.16
2026-06-25T00:00:00,2026-06-25,2026-06,Palembang,SITE-0049,IPTV,36.92,0.452,6.94,70.23,98.381,84.07
2026-06-25T18:00:00,2026-06-25,2026-06,Balikpapan,SITE-0050,Cloud Connectivity,14.0,0.712,11.33,57.69,99.202,85.55
2026-07-02T06:00:00,2026-07-02,2026-07,Jakarta,SITE-0001,IPTV,32.25,0.121,0.5,52.43,98.929,92.73
2026-07-02T06:00:00,2026-07-02,2026-07,Bandung,SITE-0002,Mobile Broadband,26.73,0.073,1.39,48.94,98.729,93.02
2026-07-02T00:00:00,2026-07-02,2026-07,Surabaya,SITE-0003,Fiber Internet,19.4,0.377,0.5,64.74,99.211,93.22
2026-07-02T00:00:00,2026-07-02,2026-07,Medan,SITE-0004,IPTV,15.92,0.203,4.3,62.05,99.611,93.14
2026-07-02T00:00:00,2026-07-02,2026-07,Makassar,SITE-0005,Fiber Internet,23.95,0.394,6.81,50.49,99.655,88.79
2026-07-02T00:00:00,2026-07-02,2026-07,Semarang,SITE-0006,Cloud Connectivity,32.67,1.214,5.06,58.83,98.186,79.18
2026-07-02T12:00:00,2026-07-02,2026-07,Yogyakarta,SITE-0007,IPTV,29.15,0.971,7.89,77.99,97.805,77.72
2026-07-02T18:00:00,2026-07-02,2026-07,Denpasar,SITE-0008,Fiber Internet,27.3,0.605,5.63,91.26,99.286,79.83
2026-07-02T00:00:00,2026-07-02,2026-07,Palembang,SITE-0009,IPTV,27.86,0.0,4.21,67.39,99.758,92.67
2026-07-02T00:00:00,2026-07-02,2026-07,Balikpapan,SITE-0010,Cloud Connectivity,25.61,0.293,2.48,58.73,97.9,88.38
2026-07-02T00:00:00,2026-07-02,2026-07,Jakarta,SITE-0011,Cloud Connectivity,35.9,0.64,9.6,75.31,98.57,81.71
2026-07-02T18:00:00,2026-07-02,2026-07,Bandung,SITE-0012,Fiber Internet,33.02,0.027,5.0,67.45,99.556,91.09
2026-07-02T18:00:00,2026-07-02,2026-07,Surabaya,SITE-0013,Mobile Broadband,24.71,0.123,7.34,65.73,98.808,89.96
2026-07-02T12:00:00,2026-07-02,2026-07,Medan,SITE-0014,Voice,29.38,0.189,8.94,49.95,99.646,88.28
2026-07-02T18:00:00,2026-07-02,2026-07,Makassar,SITE-0015,Mobile Broadband,31.96,0.0,3.39,57.15,99.17,92.38
2026-07-02T18:00:00,2026-07-02,2026-07,Semarang,SITE-0016,Enterprise VPN,11.81,1.063,0.5,43.59,99.99,89.1
2026-07-02T12:00:00,2026-07-02,2026-07,Yogyakarta,SITE-0017,IPTV,28.25,1.166,0.5,50.0,99.064,85.31
2026-07-02T18:00:00,2026-07-02,2026-07,Denpasar,SITE-0018,Cloud Connectivity,39.25,0.843,3.21,60.82,99.094,84.42
2026-07-02T12:00:00,2026-07-02,2026-07,Palembang,SITE-0019,Enterprise VPN,33.05,0.427,5.21,58.85,99.927,87.77
2026-07-02T18:00:00,2026-07-02,2026-07,Balikpapan,SITE-0020,Mobile Broadband,22.44,0.46,1.88,56.61,98.011,88.28
2026-07-02T12:00:00,2026-07-02,2026-07,Jakarta,SITE-0021,Enterprise VPN,24.1,0.281,5.28,54.21,98.913,90.25
2026-07-02T06:00:00,2026-07-02,2026-07,Bandung,SITE-0022,Mobile Broadband,23.49,0.409,8.56,66.55,99.99,87.79
2026-07-02T18:00:00,2026-07-02,2026-07,Surabaya,SITE-0023,Cloud Connectivity,34.42,0.052,0.75,45.11,99.022,92.98
2026-07-02T06:00:00,2026-07-02,2026-07,Medan,SITE-0024,Voice,44.36,0.0,5.92,58.29,98.814,88.2
2026-07-02T18:00:00,2026-07-02,2026-07,Makassar,SITE-0025,IPTV,43.82,0.462,5.75,47.41,98.124,82.62
2026-07-02T00:00:00,2026-07-02,2026-07,Semarang,SITE-0026,Enterprise VPN,9.11,0.347,4.33,62.25,99.529,93.2
2026-07-02T06:00:00,2026-07-02,2026-07,Yogyakarta,SITE-0027,IPTV,47.81,0.228,7.76,44.9,99.516,85.3
2026-07-02T12:00:00,2026-07-02,2026-07,Denpasar,SITE-0028,Voice,8.5,0.043,1.23,72.34,99.012,97.45
2026-07-02T00:00:00,2026-07-02,2026-07,Palembang,SITE-0029,Voice,23.67,0.463,4.97,59.34,99.085,89.3
2026-07-02T06:00:00,2026-07-02,2026-07,Balikpapan,SITE-0030,Enterprise VPN,34.68,0.278,9.07,66.19,99.684,86.54
2026-07-02T06:00:00,2026-07-02,2026-07,Jakarta,SITE-0031,Cloud Connectivity,37.59,0.475,4.05,54.32,98.207,84.82
2026-07-02T12:00:00,2026-07-02,2026-07,Bandung,SITE-0032,Enterprise VPN,34.53,0.411,9.83,47.21,99.167,85.09
2026-07-02T06:00:00,2026-07-02,2026-07,Surabaya,SITE-0033,Voice,26.61,0.554,5.34,69.21,99.57,87.84
2026-07-02T06:00:00,2026-07-02,2026-07,Medan,SITE-0034,Mobile Broadband,30.0,0.0,6.79,56.42,99.99,90.87
2026-07-02T06:00:00,2026-07-02,2026-07,Makassar,SITE-0035,Mobile Broadband,37.9,1.372,7.32,43.3,98.972,78.1
2026-07-02T06:00:00,2026-07-02,2026-07,Semarang,SITE-0036,Enterprise VPN,15.76,0.176,9.15,67.99,99.23,90.73
2026-07-02T12:00:00,2026-07-02,2026-07,Yogyakarta,SITE-0037,Cloud Connectivity,37.38,0.086,3.24,64.6,99.509,90.81
2026-07-02T06:00:00,2026-07-02,2026-07,Denpasar,SITE-0038,Enterprise VPN,30.33,0.254,15.2,62.41,98.686,83.21
2026-07-02T06:00:00,2026-07-02,2026-07,Palembang,SITE-0039,IPTV,37.72,0.808,4.65,59.27,99.363,84.19
2026-07-02T12:00:00,2026-07-02,2026-07,Balikpapan,SITE-0040,Voice,15.96,0.648,9.04,53.02,99.032,86.97
2026-07-02T00:00:00,2026-07-02,2026-07,Jakarta,SITE-0041,Cloud Connectivity,29.72,0.054,4.56,48.7,97.694,87.79
2026-07-02T06:00:00,2026-07-02,2026-07,Bandung,SITE-0042,Voice,13.81,0.789,3.09,57.55,98.367,87.6
2026-07-02T18:00:00,2026-07-02,2026-07,Surabaya,SITE-0043,Cloud Connectivity,22.09,0.314,1.47,61.65,99.043,92.71
2026-07-02T00:00:00,2026-07-02,2026-07,Medan,SITE-0044,Cloud Connectivity,44.32,0.0,7.12,61.46,98.943,87.94
2026-07-02T06:00:00,2026-07-02,2026-07,Makassar,SITE-0045,Fiber Internet,16.93,0.148,3.7,52.19,98.175,91.26
2026-07-02T00:00:00,2026-07-02,2026-07,Semarang,SITE-0046,Cloud Connectivity,31.28,0.496,2.48,54.13,98.672,88.05
2026-07-02T00:00:00,2026-07-02,2026-07,Yogyakarta,SITE-0047,Mobile Broadband,20.02,0.0,2.88,61.46,98.474,93.24
2026-07-02T00:00:00,2026-07-02,2026-07,Denpasar,SITE-0048,Voice,31.09,0.483,6.38,66.83,99.551,87.03
2026-07-02T06:00:00,2026-07-02,2026-07,Palembang,SITE-0049,IPTV,21.08,0.501,3.95,65.72,97.546,85.66
2026-07-02T12:00:00,2026-07-02,2026-07,Balikpapan,SITE-0050,Cloud Connectivity,31.61,0.27,0.5,66.78,98.278,89.71
2026-07-09T12:00:00,2026-07-09,2026-07,Jakarta,SITE-0001,IPTV,19.08,0.062,3.55,50.39,99.548,94.12
2026-07-09T18:00:00,2026-07-09,2026-07,Bandung,SITE-0002,Mobile Broadband,40.69,1.091,6.52,43.88,99.809,80.36
2026-07-09T06:00:00,2026-07-09,2026-07,Surabaya,SITE-0003,Fiber Internet,46.37,0.279,5.38,37.25,99.754,86.47
2026-07-09T12:00:00,2026-07-09,2026-07,Medan,SITE-0004,IPTV,87.28,2.125,16.84,77.29,96.272,48.82
2026-07-09T12:00:00,2026-07-09,2026-07,Makassar,SITE-0005,Fiber Internet,23.53,0.875,5.69,54.58,98.977,85.57
2026-07-09T00:00:00,2026-07-09,2026-07,Semarang,SITE-0006,Cloud Connectivity,20.58,0.768,6.96,58.87,98.773,85.65
2026-07-09T18:00:00,2026-07-09,2026-07,Yogyakarta,SITE-0007,IPTV,26.68,0.131,2.1,55.09,97.701,89.1
2026-07-09T00:00:00,2026-07-09,2026-07,Denpasar,SITE-0008,Fiber Internet,32.83,0.492,8.55,57.03,98.683,84.5
2026-07-09T00:00:00,2026-07-09,2026-07,Palembang,SITE-0009,IPTV,34.71,0.42,1.53,64.21,99.128,89.55
2026-07-09T18:00:00,2026-07-09,2026-07,Balikpapan,SITE-0010,Cloud Connectivity,33.09,0.415,0.52,66.67,99.806,90.43
2026-07-09T00:00:00,2026-07-09,2026-07,Jakarta,SITE-0011,Cloud Connectivity,25.03,0.204,7.93,57.26,98.557,88.17
2026-07-09T12:00:00,2026-07-09,2026-07,Bandung,SITE-0012,Fiber Internet,32.25,0.223,2.1,69.44,98.997,91.25
2026-07-09T18:00:00,2026-07-09,2026-07,Surabaya,SITE-0013,Mobile Broadband,10.37,0.351,6.14,57.27,99.99,91.95
2026-07-09T00:00:00,2026-07-09,2026-07,Medan,SITE-0014,Voice,89.66,2.645,16.18,95.87,96.514,36.95
2026-07-09T18:00:00,2026-07-09,2026-07,Makassar,SITE-0015,Mobile Broadband,29.3,0.0,6.29,52.33,98.264,89.06
2026-07-09T12:00:00,2026-07-09,2026-07,Semarang,SITE-0016,Enterprise VPN,8.24,0.223,12.97,75.3,97.915,86.21
2026-07-09T00:00:00,2026-07-09,2026-07,Yogyakarta,SITE-0017,IPTV,30.41,0.393,8.62,50.36,99.272,86.64
2026-07-09T18:00:00,2026-07-09,2026-07,Denpasar,SITE-0018,Cloud Connectivity,28.15,0.347,0.73,80.23,99.09,89.4
2026-07-09T12:00:00,2026-07-09,2026-07,Palembang,SITE-0019,Enterprise VPN,25.98,0.285,11.69,55.72,99.551,86.61
2026-07-09T12:00:00,2026-07-09,2026-07,Balikpapan,SITE-0020,Mobile Broadband,13.04,0.035,4.41,62.19,99.832,94.95
2026-07-09T00:00:00,2026-07-09,2026-07,Jakarta,SITE-0021,Enterprise VPN,26.8,0.275,3.4,70.15,99.689,91.11
2026-07-09T18:00:00,2026-07-09,2026-07,Bandung,SITE-0022,Mobile Broadband,43.08,0.58,11.33,73.56,98.102,78.68
2026-07-09T18:00:00,2026-07-09,2026-07,Surabaya,SITE-0023,Cloud Connectivity,16.72,0.188,11.19,53.5,98.644,88.26
2026-07-09T06:00:00,2026-07-09,2026-07,Medan,SITE-0024,Voice,72.26,2.499,16.85,82.67,97.049,48.42
2026-07-09T12:00:00,2026-07-09,2026-07,Makassar,SITE-0025,IPTV,23.51,0.543,9.92,56.58,99.233,85.97
2026-07-09T18:00:00,2026-07-09,2026-07,Semarang,SITE-0026,Enterprise VPN,24.51,0.39,0.5,77.01,98.573,90.01
2026-07-09T12:00:00,2026-07-09,2026-07,Yogyakarta,SITE-0027,IPTV,37.29,0.329,0.5,62.88,98.63,89.27
2026-07-09T12:00:00,2026-07-09,2026-07,Denpasar,SITE-0028,Voice,32.43,0.085,3.57,62.71,98.595,90.3
